Timestamp,sessionID,numTimeSwitches,mostRecentCheckpoint,timePassedSinceGameStart,currentLevel,eventType,debug,Checkpoint,Dimension
4/6/2024 21:40:08,6.3848E+17,99,"(39.06, 3.95, 0.00)",15.23841667,3,timeSwitch,FALSE,39.06,past
4/6/2024 21:40:10,6.3848E+17,10,"(19.55, 2.01, 0.00)",1.2986,1,playerDied,FALSE,19.55,present
4/6/2024 21:40:11,6.3848E+17,10,"(19.55, 2.01, 0.00)",1.30025,1,playerDied,FALSE,19.55,present
4/6/2024 21:40:12,6.3848E+17,10,"(19.55, 2.01, 0.00)",1.332483333,1,passedCheckpoint,FALSE,19.55,present
4/6/2024 21:40:13,6.3848E+17,10,"(19.55, 2.01, 0.00)",1.33245,1,checkpointUsed,FALSE,19.55,present
4/6/2024 21:40:18,6.3848E+17,10,"(19.55, 2.01, 0.00)",1.417466667,1,playerDied,FALSE,19.55,present
4/6/2024 21:40:18,6.3848E+17,10,"(19.55, 2.01, 0.00)",1.4144,1,playerDied,FALSE,19.55,present
4/6/2024 21:40:18,6.3848E+17,10,"(19.55, 2.01, 0.00)",1.419683333,1,playerDied,FALSE,19.55,present
4/6/2024 21:40:18,6.3848E+17,10,"(19.55, 2.01, 0.00)",1.4208,1,playerDied,FALSE,19.55,present
4/6/2024 21:40:18,6.3848E+17,10,"(19.55, 2.01, 0.00)",1.418583333,1,playerDied,FALSE,19.55,present
4/6/2024 21:40:19,6.3848E+17,10,"(19.55, 2.01, 0.00)",1.439633333,1,checkpointUsed,FALSE,19.55,present
4/6/2024 21:40:19,6.3848E+17,10,"(19.55, 2.01, 0.00)",1.439966667,1,passedCheckpoint,FALSE,19.55,present
4/6/2024 21:40:22,6.3848E+17,100,"(39.06, 3.95, 0.00)",15.46703333,3,timeSwitch,FALSE,39.06,present
4/6/2024 21:40:26,6.3848E+17,10,"(19.55, 2.01, 0.00)",1.535233333,1,playerDied,FALSE,19.55,present
4/6/2024 21:40:26,6.3848E+17,10,"(19.55, 2.01, 0.00)",1.5636,1,passedCheckpoint,FALSE,19.55,present
4/6/2024 21:40:26,6.3848E+17,10,"(19.55, 2.01, 0.00)",1.563583333,1,checkpointUsed,FALSE,19.55,present
4/6/2024 21:40:33,6.3848E+17,10,"(19.55, 2.01, 0.00)",1.673,1,playerDied,FALSE,19.55,present
4/6/2024 21:40:35,6.3848E+17,10,"(19.55, 2.01, 0.00)",1.710233333,1,checkpointUsed,FALSE,19.55,present
4/6/2024 21:40:36,6.3848E+17,10,"(19.55, 2.01, 0.00)",1.710266667,1,passedCheckpoint,FALSE,19.55,present
4/6/2024 21:40:37,6.3848E+17,100,"(73.83, 4.75, 0.00)",15.72538333,3,passedCheckpoint,FALSE,73.83,present
4/6/2024 21:40:40,6.3848E+17,10,"(19.55, 2.01, 0.00)",1.799083333,1,playerDied,FALSE,19.55,present
4/6/2024 21:40:41,6.3848E+17,10,"(19.55, 2.01, 0.00)",1.8002,1,playerDied,FALSE,19.55,present
4/6/2024 21:40:42,6.3848E+17,10,"(19.55, 2.01, 0.00)",1.824266667,1,checkpointUsed,FALSE,19.55,present
4/6/2024 21:40:42,6.3848E+17,10,"(19.55, 2.01, 0.00)",1.82435,1,passedCheckpoint,FALSE,19.55,present
4/6/2024 21:40:44,6.3848E+17,10,"(19.55, 2.01, 0.00)",1.8513,1,playerDied,FALSE,19.55,present
4/6/2024 21:40:44,6.3848E+17,10,"(19.55, 2.01, 0.00)",1.859633333,1,passedCheckpoint,FALSE,19.55,present
4/6/2024 21:40:45,6.3848E+17,10,"(19.55, 2.01, 0.00)",1.875166667,1,passedCheckpoint,FALSE,19.55,present
4/6/2024 21:40:45,6.3848E+17,10,"(19.55, 2.01, 0.00)",1.875133333,1,checkpointUsed,FALSE,19.55,present
4/6/2024 21:40:50,6.3848E+17,101,"(73.83, 4.75, 0.00)",15.93178333,3,timeSwitch,FALSE,73.83,present
4/6/2024 21:40:52,6.3848E+17,11,"(19.55, 2.01, 0.00)",1.989916667,1,timeSwitch,FALSE,19.55,present
4/6/2024 21:40:53,6.3848E+17,12,"(19.55, 2.01, 0.00)",2.011,1,timeSwitch,FALSE,19.55,past
4/6/2024 21:40:54,6.3848E+17,13,"(19.55, 2.01, 0.00)",2.019333333,1,timeSwitch,FALSE,19.55,present
4/6/2024 21:40:54,6.3848E+17,102,"(73.83, 4.75, 0.00)",16.0104,3,timeSwitch,FALSE,73.83,present
4/6/2024 21:40:55,6.3848E+17,13,"(19.55, 2.01, 0.00)",2.045733333,1,playerDied,FALSE,19.55,present
4/6/2024 21:40:55,6.3848E+17,102,"(73.83, 4.75, 0.00)",16.02593333,3,playerDied,FALSE,73.83,present
4/6/2024 21:40:57,6.3848E+17,102,"(73.83, 4.75, 0.00)",16.05893333,3,checkpointUsed,FALSE,73.83,present
4/6/2024 21:40:58,6.3848E+17,13,"(19.55, 2.01, 0.00)",2.084066667,1,checkpointUsed,FALSE,19.55,present
4/6/2024 21:40:58,6.3848E+17,13,"(19.55, 2.01, 0.00)",2.084333333,1,passedCheckpoint,FALSE,19.55,present
4/6/2024 21:40:58,6.3848E+17,102,"(73.83, 4.75, 0.00)",16.05895,3,passedCheckpoint,FALSE,73.83,present
4/6/2024 21:40:59,6.3848E+17,103,"(73.83, 4.75, 0.00)",16.08731667,3,timeSwitch,FALSE,73.83,past
4/6/2024 21:41:04,6.3848E+17,103,"(73.83, 4.75, 0.00)",16.164,3,levelCompleted,FALSE,73.83,past
4/6/2024 21:41:04,6.3848E+17,13,"(19.55, 2.01, 0.00)",2.194583333,1,playerDied,FALSE,19.55,present
4/6/2024 21:41:04,6.3848E+17,13,"(19.55, 2.01, 0.00)",2.196266667,1,playerDied,FALSE,19.55,present
4/6/2024 21:41:07,6.3848E+17,13,"(19.55, 2.01, 0.00)",2.244866667,1,checkpointUsed,FALSE,19.55,present
4/6/2024 21:41:07,6.3848E+17,13,"(19.55, 2.01, 0.00)",2.244883333,1,passedCheckpoint,FALSE,19.55,present
4/6/2024 21:41:10,6.3848E+17,104,"(0, 0, 0)",16.26456667,4,timeSwitch,FALSE,0,present
4/6/2024 21:41:12,6.3848E+17,13,"(19.55, 2.01, 0.00)",2.324583333,1,passedCheckpoint,FALSE,19.55,present
4/6/2024 21:41:13,6.3848E+17,13,"(19.55, 2.01, 0.00)",2.340133333,1,playerDied,FALSE,19.55,present
4/6/2024 21:41:15,6.3848E+17,13,"(19.55, 2.01, 0.00)",2.372083333,1,checkpointUsed,FALSE,19.55,present
4/6/2024 21:41:15,6.3848E+17,13,"(19.55, 2.01, 0.00)",2.37235,1,passedCheckpoint,FALSE,19.55,present
4/6/2024 21:41:15,6.3848E+17,105,"(0, 0, 0)",16.35093333,4,timeSwitch,FALSE,0,present
4/6/2024 21:41:18,6.3848E+17,105,"(0, 0, 0)",16.4079,4,playerDied,FALSE,0,present
4/6/2024 21:41:24,6.3848E+17,14,"(19.55, 2.01, 0.00)",2.519,1,timeSwitch,FALSE,19.55,present
4/6/2024 21:41:25,6.3848E+17,105,"(0, 0, 0)",16.51595,4,playerDied,FALSE,0,present
4/6/2024 21:41:26,6.3848E+17,14,"(19.55, 2.01, 0.00)",2.55705,1,playerDied,FALSE,19.55,present
4/6/2024 21:41:29,6.3848E+17,14,"(19.55, 2.01, 0.00)",2.600383333,1,checkpointUsed,FALSE,19.55,present
4/6/2024 21:41:29,6.3848E+17,14,"(19.55, 2.01, 0.00)",2.600666667,1,passedCheckpoint,FALSE,19.55,present
4/6/2024 21:41:33,6.3848E+17,106,"(0, 0, 0)",16.64845,4,timeSwitch,FALSE,0,present
4/6/2024 21:41:34,6.3848E+17,106,"(0, 0, 0)",16.6615,4,playerDied,FALSE,0,present
4/6/2024 21:41:34,6.3848E+17,14,"(19.55, 2.01, 0.00)",2.68175,1,playerDied,FALSE,19.55,present
4/6/2024 21:41:34,6.3848E+17,14,"(19.55, 2.01, 0.00)",2.6837,1,playerDied,FALSE,19.55,present
4/6/2024 21:41:34,6.3848E+17,14,"(19.55, 2.01, 0.00)",2.684816667,1,playerDied,FALSE,19.55,present
4/6/2024 21:41:34,6.3848E+17,14,"(19.55, 2.01, 0.00)",2.688416667,1,playerDied,FALSE,19.55,present
4/6/2024 21:41:36,6.3848E+17,14,"(19.55, 2.01, 0.00)",2.717783333,1,checkpointUsed,FALSE,19.55,present
4/6/2024 21:41:36,6.3848E+17,14,"(19.55, 2.01, 0.00)",2.717816667,1,passedCheckpoint,FALSE,19.55,present
4/6/2024 21:41:39,6.3848E+17,107,"(0, 0, 0)",16.73956667,4,timeSwitch,FALSE,0,present
4/6/2024 21:41:39,6.3848E+17,108,"(0, 0, 0)",16.74511667,4,timeSwitch,FALSE,0,past
4/6/2024 21:41:39,6.3848E+17,108,"(0, 0, 0)",16.75233333,4,playerDied,FALSE,0,past
4/6/2024 21:41:44,6.3848E+17,109,"(0, 0, 0)",16.82928333,4,timeSwitch,FALSE,0,present
4/6/2024 21:41:44,6.3848E+17,15,"(19.55, 2.01, 0.00)",2.853966667,1,timeSwitch,FALSE,19.55,present
4/6/2024 21:41:44,6.3848E+17,110,"(0, 0, 0)",16.83425,4,timeSwitch,FALSE,0,present
4/6/2024 21:41:45,6.3848E+17,110,"(0, 0, 0)",16.84231667,4,playerDied,FALSE,0,present
4/6/2024 21:41:47,6.3848E+17,16,"(19.55, 2.01, 0.00)",2.898933333,1,timeSwitch,FALSE,19.55,present
4/6/2024 21:41:48,6.3848E+17,111,"(0, 0, 0)",16.90873333,4,timeSwitch,FALSE,0,present
4/6/2024 21:41:50,6.3848E+17,111,"(0, 0, 0)",16.92428333,4,playerDied,FALSE,0,present
4/6/2024 21:41:53,6.3848E+17,16,"(42.14, 2.69, 0.00)",3.011433333,1,passedCheckpoint,FALSE,42.14,present
4/6/2024 21:41:54,6.3848E+17,112,"(0, 0, 0)",16.9993,4,timeSwitch,FALSE,0,present
4/6/2024 21:41:54,6.3848E+17,113,"(0, 0, 0)",17.00595,4,timeSwitch,FALSE,0,past
4/6/2024 21:41:55,6.3848E+17,113,"(0, 0, 0)",17.01206667,4,playerDied,FALSE,0,past
4/6/2024 21:41:55,6.3848E+17,17,"(42.14, 2.69, 0.00)",3.035866667,1,timeSwitch,FALSE,42.14,present
4/6/2024 21:41:57,6.3848E+17,17,"(42.14, 2.69, 0.00)",3.076416667,1,passedCheckpoint,FALSE,42.14,present
4/6/2024 21:41:59,6.3848E+17,18,"(42.14, 2.69, 0.00)",3.101416667,1,timeSwitch,FALSE,42.14,past
4/6/2024 21:41:59,6.3848E+17,18,"(42.14, 2.69, 0.00)",3.111966667,1,playerDied,FALSE,42.14,past
4/6/2024 21:42:03,6.3848E+17,18,"(42.14, 2.69, 0.00)",3.173683333,1,passedCheckpoint,FALSE,42.14,past
4/6/2024 21:42:03,6.3848E+17,18,"(42.14, 2.69, 0.00)",3.17365,1,checkpointUsed,FALSE,42.14,past
4/6/2024 21:42:03,6.3848E+17,114,"(0, 0, 0)",17.15848333,4,timeSwitch,FALSE,0,present
4/6/2024 21:42:04,6.3848E+17,115,"(0, 0, 0)",17.17095,4,timeSwitch,FALSE,0,past
4/6/2024 21:42:05,6.3848E+17,115,"(0, 0, 0)",17.18261667,4,playerDied,FALSE,0,past
4/6/2024 21:42:06,6.3848E+17,18,"(42.14, 2.69, 0.00)",3.215583333,1,playerDied,FALSE,42.14,present
4/6/2024 21:42:06,6.3848E+17,18,"(42.14, 2.69, 0.00)",3.2189,1,playerDied,FALSE,42.14,present
4/6/2024 21:42:07,6.3848E+17,18,"(42.14, 2.69, 0.00)",3.245016667,1,passedCheckpoint,FALSE,42.14,present
4/6/2024 21:42:07,6.3848E+17,18,"(42.14, 2.69, 0.00)",3.2447,1,checkpointUsed,FALSE,42.14,present
4/6/2024 21:42:09,6.3848E+17,18,"(42.14, 2.69, 0.00)",3.2825,1,passedCheckpoint,FALSE,42.14,present
4/6/2024 21:42:10,6.3848E+17,116,"(0, 0, 0)",17.27541667,4,timeSwitch,FALSE,0,present
4/6/2024 21:42:10,6.3848E+17,18,"(42.14, 2.69, 0.00)",3.298066667,1,playerDied,FALSE,42.14,present
4/6/2024 21:42:11,6.3848E+17,18,"(42.14, 2.69, 0.00)",3.303616667,1,playerDied,FALSE,42.14,present
4/6/2024 21:42:11,6.3848E+17,18,"(42.14, 2.69, 0.00)",3.30195,1,playerDied,FALSE,42.14,present
4/6/2024 21:42:11,6.3848E+17,18,"(42.14, 2.69, 0.00)",3.30085,1,playerDied,FALSE,42.14,present
4/6/2024 21:42:11,6.3848E+17,18,"(42.14, 2.69, 0.00)",3.305833333,1,playerDied,FALSE,42.14,present
4/6/2024 21:42:11,6.3848E+17,117,"(0, 0, 0)",17.2854,4,timeSwitch,FALSE,0,present
4/6/2024 21:42:12,6.3848E+17,18,"(42.14, 2.69, 0.00)",3.31985,1,passedCheckpoint,FALSE,42.14,present
4/6/2024 21:42:12,6.3848E+17,18,"(42.14, 2.69, 0.00)",3.319833333,1,checkpointUsed,FALSE,42.14,present
4/6/2024 21:42:12,6.3848E+17,118,"(0, 0, 0)",17.29845,4,timeSwitch,FALSE,0,present
4/6/2024 21:42:13,6.3848E+17,118,"(0, 0, 0)",17.31233333,4,playerDied,FALSE,0,present
4/6/2024 21:42:15,6.3848E+17,18,"(42.14, 2.69, 0.00)",3.371666667,1,passedCheckpoint,FALSE,42.14,present
4/6/2024 21:42:16,6.3848E+17,18,"(42.14, 2.69, 0.00)",3.386933333,1,playerDied,FALSE,42.14,present
4/6/2024 21:42:16,6.3848E+17,18,"(42.14, 2.69, 0.00)",3.39,1,playerDied,FALSE,42.14,present
4/6/2024 21:42:16,6.3848E+17,18,"(42.14, 2.69, 0.00)",3.3911,1,playerDied,FALSE,42.14,present
4/6/2024 21:42:16,6.3848E+17,18,"(42.14, 2.69, 0.00)",3.39195,1,playerDied,FALSE,42.14,present
4/6/2024 21:42:16,6.3848E+17,18,"(42.14, 2.69, 0.00)",3.3925,1,playerDied,FALSE,42.14,present
4/6/2024 21:42:18,6.3848E+17,18,"(42.14, 2.69, 0.00)",3.417666667,1,checkpointUsed,FALSE,42.14,present
4/6/2024 21:42:18,6.3848E+17,18,"(42.14, 2.69, 0.00)",3.417916667,1,passedCheckpoint,FALSE,42.14,present
4/6/2024 21:42:18,6.3848E+17,19,"(42.14, 2.69, 0.00)",3.426366667,1,timeSwitch,FALSE,42.14,past
4/6/2024 21:42:19,6.3848E+17,119,"(0, 0, 0)",17.41068333,4,timeSwitch,FALSE,0,present
4/6/2024 21:42:19,6.3848E+17,119,"(0, 0, 0)",17.42011667,4,playerDied,FALSE,0,present
4/6/2024 21:42:19,6.3848E+17,19,"(42.14, 2.69, 0.00)",3.444983333,1,passedCheckpoint,FALSE,42.14,present
4/6/2024 21:42:22,6.3848E+17,19,"(42.14, 2.69, 0.00)",3.494716667,1,passedCheckpoint,FALSE,42.14,present
4/6/2024 21:42:23,6.3848E+17,19,"(42.14, 2.69, 0.00)",3.509983333,1,playerDied,FALSE,42.14,present
4/6/2024 21:42:23,6.3848E+17,19,"(42.14, 2.69, 0.00)",3.513033333,1,playerDied,FALSE,42.14,present
4/6/2024 21:42:24,6.3848E+17,19,"(42.14, 2.69, 0.00)",3.5294,1,checkpointUsed,FALSE,42.14,present
4/6/2024 21:42:24,6.3848E+17,19,"(42.14, 2.69, 0.00)",3.529416667,1,passedCheckpoint,FALSE,42.14,present
4/6/2024 21:42:24,6.3848E+17,120,"(0, 0, 0)",17.50903333,4,timeSwitch,FALSE,0,present
4/6/2024 21:42:25,6.3848E+17,121,"(0, 0, 0)",17.519,4,timeSwitch,FALSE,0,past
4/6/2024 21:42:26,6.3848E+17,121,"(0, 0, 0)",17.52956667,4,playerDied,FALSE,0,past
4/6/2024 21:42:28,6.3848E+17,19,"(42.14, 2.69, 0.00)",3.584133333,1,passedCheckpoint,FALSE,42.14,present
4/6/2024 21:42:30,6.3848E+17,19,"(42.14, 2.69, 0.00)",3.632466667,1,playerDied,FALSE,42.14,present
4/6/2024 21:42:32,6.3848E+17,19,"(42.14, 2.69, 0.00)",3.659983333,1,checkpointUsed,FALSE,42.14,present
4/6/2024 21:42:32,6.3848E+17,19,"(42.14, 2.69, 0.00)",3.660016667,1,passedCheckpoint,FALSE,42.14,present
4/6/2024 21:42:35,6.3848E+17,19,"(42.14, 2.69, 0.00)",3.70635,1,passedCheckpoint,FALSE,42.14,present
4/6/2024 21:42:38,6.3848E+17,122,"(0, 0, 0)",17.73571667,4,timeSwitch,FALSE,0,present
4/6/2024 21:42:39,6.3848E+17,19,"(42.14, 2.69, 0.00)",3.766616667,1,levelCompleted,FALSE,42.14,present
4/6/2024 21:42:39,6.3848E+17,123,"(0, 0, 0)",17.74651667,4,timeSwitch,FALSE,0,present
4/6/2024 21:42:40,6.3848E+17,124,"(0, 0, 0)",17.76458333,4,timeSwitch,FALSE,0,past
4/6/2024 21:42:41,6.3848E+17,124,"(35.11, 4.56, 0.00)",17.78511667,4,passedCheckpoint,FALSE,35.11,past
4/6/2024 21:42:41,6.3848E+17,124,"(35.11, 4.56, 0.00)",17.78706667,4,playerDied,FALSE,35.11,past
4/6/2024 21:42:41,6.3848E+17,124,"(35.11, 4.56, 0.00)",17.79095,4,playerDied,FALSE,35.11,past
4/6/2024 21:42:43,6.3848E+17,124,"(35.11, 4.56, 0.00)",17.8098,4,passedCheckpoint,FALSE,35.11,past
4/6/2024 21:42:43,6.3848E+17,124,"(35.11, 4.56, 0.00)",17.80978333,4,checkpointUsed,FALSE,35.11,past
4/6/2024 21:42:44,6.3848E+17,124,"(35.11, 4.56, 0.00)",17.83903333,4,playerDied,FALSE,35.11,past
4/6/2024 21:42:45,6.3848E+17,124,"(35.11, 4.56, 0.00)",17.83983333,4,playerDied,FALSE,35.11,past
4/6/2024 21:42:46,6.3848E+17,124,"(35.11, 4.56, 0.00)",17.85871667,4,passedCheckpoint,FALSE,35.11,past
4/6/2024 21:42:46,6.3848E+17,124,"(35.11, 4.56, 0.00)",17.85841667,4,checkpointUsed,FALSE,35.11,past
4/6/2024 21:42:48,6.3848E+17,124,"(35.11, 4.56, 0.00)",17.89846667,4,passedCheckpoint,FALSE,35.11,past
4/6/2024 21:42:48,6.3848E+17,19,"(0, 0, 0)",3.92715,2,playerDied,FALSE,0,present
4/6/2024 21:42:48,6.3848E+17,19,"(0, 0, 0)",3.927716667,2,playerDied,FALSE,0,present
4/6/2024 21:42:48,6.3848E+17,19,"(0, 0, 0)",3.926883333,2,playerDied,FALSE,0,present
4/6/2024 21:42:48,6.3848E+17,19,"(0, 0, 0)",3.928,2,playerDied,FALSE,0,present
4/6/2024 21:42:48,6.3848E+17,19,"(0, 0, 0)",3.928266667,2,playerDied,FALSE,0,present
4/6/2024 21:42:48,6.3848E+17,19,"(0, 0, 0)",3.926616667,2,playerDied,FALSE,0,present
4/6/2024 21:42:48,6.3848E+17,19,"(0, 0, 0)",3.928816667,2,playerDied,FALSE,0,present
4/6/2024 21:42:48,6.3848E+17,19,"(0, 0, 0)",3.9291,2,playerDied,FALSE,0,present
4/6/2024 21:42:48,6.3848E+17,19,"(0, 0, 0)",3.92965,2,playerDied,FALSE,0,present
4/6/2024 21:42:48,6.3848E+17,19,"(0, 0, 0)",3.92855,2,playerDied,FALSE,0,present
4/6/2024 21:42:48,6.3848E+17,19,"(0, 0, 0)",3.930216667,2,playerDied,FALSE,0,present
4/6/2024 21:42:48,6.3848E+17,19,"(0, 0, 0)",3.930766667,2,playerDied,FALSE,0,present
4/6/2024 21:42:48,6.3848E+17,19,"(0, 0, 0)",3.930483333,2,playerDied,FALSE,0,present
4/6/2024 21:42:48,6.3848E+17,19,"(0, 0, 0)",3.93105,2,playerDied,FALSE,0,present
4/6/2024 21:42:48,6.3848E+17,19,"(0, 0, 0)",3.93215,2,playerDied,FALSE,0,present
4/6/2024 21:42:48,6.3848E+17,19,"(0, 0, 0)",3.931316667,2,playerDied,FALSE,0,present
4/6/2024 21:42:48,6.3848E+17,19,"(0, 0, 0)",3.929933333,2,playerDied,FALSE,0,present
4/6/2024 21:42:49,6.3848E+17,19,"(0, 0, 0)",3.931883333,2,playerDied,FALSE,0,present
4/6/2024 21:42:49,6.3848E+17,19,"(0, 0, 0)",3.9327,2,playerDied,FALSE,0,present
4/6/2024 21:42:48,6.3848E+17,19,"(0, 0, 0)",3.929383333,2,playerDied,FALSE,0,present
4/6/2024 21:42:49,6.3848E+17,19,"(0, 0, 0)",3.932983333,2,playerDied,FALSE,0,present
4/6/2024 21:42:49,6.3848E+17,19,"(0, 0, 0)",3.933816667,2,playerDied,FALSE,0,present
4/6/2024 21:42:49,6.3848E+17,19,"(0, 0, 0)",3.934383333,2,playerDied,FALSE,0,present
4/6/2024 21:42:49,6.3848E+17,19,"(0, 0, 0)",3.932433333,2,playerDied,FALSE,0,present
4/6/2024 21:42:49,6.3848E+17,19,"(0, 0, 0)",3.9341,2,playerDied,FALSE,0,present
4/6/2024 21:42:49,6.3848E+17,19,"(0, 0, 0)",3.933266667,2,playerDied,FALSE,0,present
4/6/2024 21:42:49,6.3848E+17,19,"(0, 0, 0)",3.93465,2,playerDied,FALSE,0,present
4/6/2024 21:42:49,6.3848E+17,19,"(0, 0, 0)",3.934933333,2,playerDied,FALSE,0,present
4/6/2024 21:42:49,6.3848E+17,19,"(0, 0, 0)",3.93355,2,playerDied,FALSE,0,present
4/6/2024 21:42:49,6.3848E+17,19,"(0, 0, 0)",3.9352,2,playerDied,FALSE,0,present
4/6/2024 21:42:49,6.3848E+17,19,"(0, 0, 0)",3.935483333,2,playerDied,FALSE,0,present
4/6/2024 21:42:49,6.3848E+17,19,"(0, 0, 0)",3.93605,2,playerDied,FALSE,0,present
4/6/2024 21:42:49,6.3848E+17,19,"(0, 0, 0)",3.935766667,2,playerDied,FALSE,0,present
4/6/2024 21:42:49,6.3848E+17,19,"(0, 0, 0)",3.936316667,2,playerDied,FALSE,0,present
4/6/2024 21:42:49,6.3848E+17,19,"(0, 0, 0)",3.9366,2,playerDied,FALSE,0,present
4/6/2024 21:42:48,6.3848E+17,19,"(0, 0, 0)",3.927433333,2,playerDied,FALSE,0,present
4/6/2024 21:42:49,6.3848E+17,19,"(0, 0, 0)",3.9316,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.251833333,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.251566667,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.252666667,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.252116667,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.25295,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.25405,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.2535,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.255183333,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.256566667,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.256,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.25545,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.253216667,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.25685,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.2524,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.254616667,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.255716667,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.253783333,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.254883333,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.25795,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.25905,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.2574,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.2585,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.256283333,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.259616667,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.260716667,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.259333333,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.261566667,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.257116667,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.259883333,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.261283333,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.26045,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.258783333,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.258216667,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.260166667,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.257666667,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.254333333,2,playerDied,FALSE,0,present
4/6/2024 21:43:08,6.3848E+17,19,"(0, 0, 0)",4.261016667,2,playerDied,FALSE,0,present
4/6/2024 21:43:12,6.3848E+17,19,"(0, 0, 0)",4.320166667,2,playerDied,FALSE,0,present
4/6/2024 21:43:12,6.3848E+17,19,"(0, 0, 0)",4.321,2,playerDied,FALSE,0,present
4/6/2024 21:43:12,6.3848E+17,19,"(0, 0, 0)",4.321266667,2,playerDied,FALSE,0,present
4/6/2024 21:43:12,6.3848E+17,19,"(0, 0, 0)",4.319883333,2,playerDied,FALSE,0,present
4/6/2024 21:43:12,6.3848E+17,19,"(0, 0, 0)",4.320433333,2,playerDied,FALSE,0,present
4/6/2024 21:43:12,6.3848E+17,19,"(0, 0, 0)",4.319633333,2,playerDied,FALSE,0,present
4/6/2024 21:43:12,6.3848E+17,19,"(0, 0, 0)",4.321833333,2,playerDied,FALSE,0,present
4/6/2024 21:43:12,6.3848E+17,19,"(0, 0, 0)",4.32155,2,playerDied,FALSE,0,present
4/6/2024 21:43:12,6.3848E+17,19,"(0, 0, 0)",4.322666667,2,playerDied,FALSE,0,present
4/6/2024 21:43:12,6.3848E+17,19,"(0, 0, 0)",4.322383333,2,playerDied,FALSE,0,present
4/6/2024 21:43:12,6.3848E+17,19,"(0, 0, 0)",4.320716667,2,playerDied,FALSE,0,present
4/6/2024 21:43:12,6.3848E+17,19,"(0, 0, 0)",4.3221,2,playerDied,FALSE,0,present
